match_id,team_id,player_name,steam_id,position,g,a,xG,shots,passes,exits,entries,hits,turnovers,takeaways,touches,poss_s,fow,fol,sa,ga,xGA,body_sv,stick_sv,w,so,toi_s,sp,blocks,defensive_passes,offensive_passes,defensive_turnovers,offensive_turnovers,defensive_takeaways,offensive_takeaways
M6-G2,NK,ScottStevens,76561198046087380,LD,0,3,0.05,0,17,7,3,0,0,1,87,55.5,0,0,,,,,,,,900,150,0,15,2,0,0,1,0
M6-G2,LL,walker,76561198157694887,RD,0,0,0.09,0,7,1,0,0,1,2,34,15.4,0,0,,,,,,,,900,38.5,2,6,1,0,1,2,0
M6-G2,LL,placentstrual,76561198243022268,LD,1,1,0.11,1,7,5,1,3,2,3,121,90.6,0,0,,,,,,,,900,143.5,0,5,2,2,0,3,0
M6-G2,LL,marcus,76561199865143074,LW,1,1,0.36,2,11,6,5,0,3,5,130,87.2,0,0,,,,,,,,900,166,0,4,7,0,3,4,1
M6-G2,LL,stinkyshawn,76561198068115505,C,0,2,0.46,2,11,2,2,2,0,3,78,47.3,3,5,,,,,,,,900,129,0,8,3,0,0,2,1
M6-G2,NK,Poro,76561198072423953,LW,2,0,0.53,7,4,3,4,0,3,0,110,73.6,0,0,,,,,,,,900,167,0,1,3,1,2,0,0
M6-G2,NK,pretty,76561198099463628,RW,1,1,0.41,3,17,3,4,0,5,2,121,88.3,0,0,,,,,,,,900,149.5,0,9,7,1,4,1,1
M6-G2,NK,extendo,76561198713607416,G,0,0,,0,2,1,0,0,0,1,6,0.1,0,0,5,2,0.52,2,1,1,0,900,35,0,2,0,0,0,1,0
M6-G2,LL,ttearr,76561198763818494,G,0,0,,0,2,1,1,0,0,0,13,2.4,0,0,11,3,0.97,4,4,0,0,900,85,0,2,0,0,0,0,0
M6-G3,NK,nick,76561199075874498,C,1,3,1.03,5,19,2,4,0,6,1,136,100.8,7,2,,,,,,,,900,211,0,5,10,1,5,1,0
M6-G3,NK,ScottStevens,76561198046087380,LD,0,1,0.02,0,14,3,3,0,1,1,53,24.8,0,0,,,,,,,,900,83.5,2,12,2,0,1,1,0
M6-G3,LL,Maatta,76561198957257992,RD,0,0,0.22,0,15,6,3,0,5,4,95,57.4,0,0,,,,,,,,900,56.5,1,9,6,2,3,4,0
M6-G3,LL,placentstrual,76561198243022268,LD,0,2,0.03,0,7,4,2,0,1,2,89,63.7,0,0,,,,,,,,900,98.5,1,6,1,0,1,2,0
M6-G3,LL,marcus,76561199865143074,LW,1,1,0.18,3,9,3,7,1,0,5,138,99.2,0,0,,,,,,,,900,182.5,0,2,7,0,0,3,2
M6-G3,LL,stinkyshawn,76561198068115505,C,1,0,0.70,2,9,3,2,0,1,0,58,27.7,2,7,,,,,,,,900,97.5,0,4,5,0,1,0,0
M6-G3,NK,Poro,76561198072423953,LW,2,2,1.03,6,11,2,2,0,0,1,68,34.6,0,0,,,,,,,,900,259,0,5,6,0,0,1,0
M6-G3,NK,pretty,76561198099463628,RW,1,1,0.30,4,14,5,9,0,3,3,143,105,0,0,,,,,,,,900,176.5,1,11,3,0,3,1,2
M6-G3,NK,extendo,76561198713607416,G,0,1,,0,3,2,0,0,1,1,11,6.7,0,0,5,2,0.71,3,0,1,0,900,67.5,0,3,0,1,0,1,0
M6-G3,LL,ttearr,76561198763818494,G,0,1,,0,3,0,0,0,0,0,19,3.1,0,0,15,4,2.03,5,6,0,0,900,147.5,0,3,0,0,0,0,0
M9-G1,TOR,grab,76561198180293369,LW,1,0,0.54,5,12,2,6,1,4,1,142,102.5,0,0,,,,,,,,963.2,118,0,3,9,0,4,1,0
M9-G1,TOR,Bingus,76561198170165423,LD,0,1,0.09,0,15,6,4,0,2,2,64,30.5,0,0,,,,,,,,963.2,82.5,0,10,5,1,1,2,0
M9-G1,TOR,JohnPuck,76561198038209028,C,0,0,0.80,5,11,3,6,1,2,2,104,83.5,2,4,,,,,,,,963.2,69,0,3,8,0,2,2,0
M9-G1,TOR,Danky,76561199659216812,RD,0,1,0.18,1,18,6,0,0,1,3,91,50.6,0,0,,,,,,,,963.2,103.5,0,11,7,0,1,2,1
M9-G1,LL,walker,76561198157694887,RD,0,2,0.01,0,8,1,2,0,0,0,58,35.2,0,0,,,,,,,,963.2,88,1,5,3,0,0,0,0
M9-G1,TOR,ghost,76561199046702548,G,0,0,,0,3,0,0,0,0,0,10,0.1,0,0,8,2,1.34,5,1,0,0,963.2,67.5,0,3,0,0,0,0,0
M9-G1,LL,Maatta,76561198957257992,LD,0,1,0.27,1,5,2,3,0,1,1,76,60.9,0,0,,,,,,,,963.2,60,1,4,1,0,1,1,0
M9-G1,LL,bardownbart,76561198268552083,LW,1,1,0.78,3,11,4,6,3,3,2,109,71.7,0,0,,,,,,,,963.2,160,1,6,5,1,2,2,0
M9-G1,LL,stinkyshawn,76561198068115505,C,1,0,1.09,4,13,10,11,0,4,5,160,107.7,4,2,,,,,,,,963.2,156,0,8,5,0,4,4,1
M9-G1,LL,milk,76561198084497364,G,0,0,,0,2,0,0,0,0,1,17,1.6,0,0,11,1,1.17,3,7,1,0,963.2,105,0,2,0,0,0,1,0
M9-G2,TOR,grab,76561198180293369,LW,2,1,1.89,8,12,4,5,1,3,2,156,112.3,0,0,,,,,,,,900,241.5,0,3,9,1,2,1,1
M9-G2,TOR,Bingus,76561198170165423,LD,0,2,0.11,2,16,5,5,0,1,1,62,37.9,0,0,,,,,,,,900,122.5,0,16,0,1,0,1,0
M9-G2,TOR,JohnPuck,76561198038209028,C,0,4,0.33,3,19,3,6,0,1,0,97,76.9,3,6,,,,,,,,900,186.5,0,4,14,0,1,0,0
M9-G2,TOR,Danky,76561199659216812,RD,2,1,0.92,4,16,5,5,0,3,3,114,75,0,0,,,,,,,,900,247.5,2,13,3,1,2,2,1
M9-G2,LL,walker,76561198157694887,RD,0,0,0.02,0,9,1,1,0,0,0,33,12.6,0,0,,,,,,,,900,29.5,1,9,0,0,0,0,0
M9-G2,TOR,ghost,76561199046702548,G,0,0,,0,4,1,1,0,0,0,15,4.3,0,0,9,2,0.52,2,5,1,0,900,80,0,4,0,0,0,0,0
M9-G2,LL,Maatta,76561198957257992,LD,0,1,0.18,2,5,2,1,0,1,1,67,39.6,0,0,,,,,,,,900,63,1,3,2,0,1,1,0
M9-G2,LL,bardownbart,76561198268552083,LW,1,1,0.49,2,13,1,8,1,4,2,120,94.7,0,0,,,,,,,,900,149,1,5,8,2,2,1,1
M9-G2,LL,stinkyshawn,76561198068115505,C,1,1,0.42,5,9,4,5,0,1,4,116,84.5,6,3,,,,,,,,900,176.5,0,3,5,0,1,2,2
M9-G2,LL,milk,76561198084497364,G,0,1,,0,2,0,0,0,0,1,26,9.1,0,0,16,4,2.70,3,9,0,0,900,155,0,2,0,0,0,1,0
M9-G3,TOR,grab,76561198180293369,LW,1,1,1.08,5,7,3,8,0,4,0,157,110.8,0,0,,,,,,,,899.4,128.5,0,0,7,0,4,0,0
M9-G3,LL,ttearr,76561198763818494,G,0,0,,0,3,1,0,0,0,0,10,0.3,0,0,9,2,1.66,4,3,1,0,900,77.5,0,3,0,0,0,0,0
M9-G3,TOR,Bingus,76561198170165423,LD,0,1,0.10,1,12,5,6,0,0,3,84,58.4,0,0,,,,,,,,900,103.5,1,7,5,0,0,3,0
M9-G3,TOR,JohnPuck,76561198038209028,C,1,1,0.55,2,15,0,2,0,0,0,71,35.1,6,4,,,,,,,,900,144.5,0,4,6,0,0,0,0
M9-G3,TOR,Danky,76561199659216812,RD,0,1,0.26,1,11,4,2,0,0,1,80,43.4,0,0,,,,,,,,900,76,0,10,1,0,0,1,0
M9-G3,TOR,ghost,76561199046702548,G,0,0,,0,5,0,0,0,0,1,14,4,0,0,8,5,0.88,2,1,0,0,900,42.5,0,5,0,0,0,1,0
M9-G3,LL,Maatta,76561198957257992,RD,0,2,0.02,2,12,4,3,0,0,1,99,75.8,0,0,,,,,,,,900,114.5,0,6,6,0,0,1,0
M9-G3,LL,bardownbart,76561198268552083,LW,1,2,0.75,2,9,2,4,4,2,1,91,58.6,1,1,,,,,,,,900,176,1,3,6,0,2,1,0
M9-G3,LL,stinkyshawn,76561198068115505,C,3,2,0.46,3,8,5,3,1,2,1,120,95.5,3,5,,,,,,,,900,298,0,4,4,0,2,1,0
M9-G3,LL,placentstrual,76561198243022268,LD,1,4,0.04,1,13,6,2,3,1,1,67,33.8,0,0,,,,,,,,900,240.5,0,12,1,0,1,1,0
M7-G1,PKN,Foster,76561199191678078,G,0,0,,0,3,0,0,0,0,0,18,11.2,0,0,9,1,0.77,3,5,1,0,1038.4,87.5,0,3,0,0,0,0,0
M7-G1,BCL,Zen,76561198248012002,G,0,0,,0,2,0,0,0,0,1,18,8.9,0,0,14,2,2.55,8,4,0,0,1038.4,125,0,2,0,0,0,1,0
M7-G1,BCL,moose,76561198127159353,C,0,0,0.35,2,10,4,5,1,2,0,92,60.5,6,0,,,,,,,,1038.4,36.5,0,5,3,0,2,0,0
M7-G1,PKN,SupaWoov,76561198079525076,RD,0,1,0.20,1,11,1,4,2,0,1,64,48.5,0,0,,,,,,,,1038.4,85,1,9,2,0,0,1,0
M7-G1,BCL,spantch,76561198366299321,RW,0,1,0.28,2,8,2,7,0,0,1,88,61.3,0,0,,,,,,,,1038.4,76.5,0,6,2,0,0,0,1
M7-G1,BCL,AllOnBlackMarge,76561199355357311,LD,0,1,0.11,2,13,4,4,0,3,0,85,57.3,0,0,,,,,,,,1038.4,65.5,0,11,2,1,2,0,0
M7-G1,PKN,PrayForLeslie,76561198144272097,LW,1,1,0.75,5,23,7,11,1,1,4,181,128.2,0,0,,,,,,,,1038.4,223,0,6,17,1,0,2,2
M7-G1,BCL,JB,76561198288926809,RD,1,0,0.34,3,10,11,6,0,5,0,157,106.7,0,0,,,,,,,,1038.4,97,0,10,0,2,3,0,0
M7-G1,PKN,BOESER,76561199088950776,C,1,0,2.24,8,12,5,2,0,1,3,115,75.3,0,6,,,,,,,,1038.4,164.5,1,7,4,0,1,2,1
M7-G1,PKN,dabz,76561198007427371,LD,0,2,0.14,0,11,6,4,0,0,2,102,78.2,0,0,,,,,,,,1038.4,112.5,0,5,6,0,0,2,0
M7-G2,PKN,Foster,76561199191678078,G,0,0,,0,1,1,0,0,0,0,18,8.5,0,0,11,3,1.64,5,3,0,0,900,82.5,0,1,0,0,0,0,0
M7-G2,BCL,Zen,76561198248012002,G,0,1,,0,4,1,0,0,0,0,18,0.4,0,0,12,1,0.49,2,9,1,0,900,150,0,4,0,0,0,0,0
M7-G2,BCL,moose,76561198127159353,C,2,0,0.68,3,8,2,4,0,2,2,91,79.5,4,3,,,,,,,,900,176,0,8,0,1,1,2,0
M7-G2,PKN,SupaWoov,76561198079525076,RD,0,0,0.22,4,13,3,5,2,0,1,67,41.4,0,0,,,,,,,,900,78,1,11,2,0,0,1,0
M7-G2,BCL,spantch,76561198366299321,RW,1,1,0.76,3,5,5,3,0,1,1,69,32.9,0,0,,,,,,,,900,138,1,3,2,1,0,1,0
M7-G2,BCL,AllOnBlackMarge,76561199355357311,LD,0,2,0.22,2,13,4,4,0,1,2,89,57.7,0,0,,,,,,,,900,120.5,0,10,3,1,0,1,1
M7-G2,PKN,PrayForLeslie,76561198144272097,LW,0,1,0.05,2,12,4,4,0,4,3,130,84,0,0,,,,,,,,900,80.5,0,6,6,0,4,1,2
M7-G2,BCL,JB,76561198288926809,RD,0,2,0.43,3,10,8,8,0,2,5,132,77.7,0,0,,,,,,,,900,148.5,1,9,1,0,2,4,1
M7-G2,PKN,BOESER,76561199088950776,C,1,0,0.28,3,9,1,4,0,4,1,78,53.4,3,4,,,,,,,,900,95,0,3,6,2,2,0,1
M7-G2,PKN,dabz,76561198007427371,LD,0,1,0.14,3,15,6,6,0,2,1,101,90,0,0,,,,,,,,900,92,0,10,5,0,2,1,0
M7-G3,PKN,Foster,76561199191678078,G,0,1,,0,1,0,0,0,0,0,14,4.1,0,0,10,1,1.61,4,5,1,0,900,122.5,0,1,0,0,0,0,0
M7-G3,BCL,Zen,76561198248012002,G,0,0,,0,2,0,0,0,0,0,24,10.7,0,0,21,6,2.70,4,11,0,0,900,155,0,2,0,0,0,0,0
M7-G3,BCL,moose,76561198127159353,C,0,1,0.69,5,13,6,9,0,4,4,134,98.2,5,5,,,,,,,,900,112.5,0,8,5,2,2,3,1
M7-G3,PKN,SupaWoov,76561198079525076,RD,0,3,0.12,2,11,4,4,1,1,2,57,42.4,0,0,,,,,,,,900,153,1,7,4,0,1,1,1
M7-G3,BCL,spantch,76561198366299321,RW,0,0,0.33,2,10,2,2,0,1,1,54,31.3,0,0,,,,,,,,900,41.5,0,4,6,0,1,1,0
M7-G3,BCL,AllOnBlackMarge,76561199355357311,LD,0,0,0.07,0,14,4,4,0,2,0,72,58.8,0,0,,,,,,,,900,33,0,13,1,2,0,0,0
M7-G3,PKN,PrayForLeslie,76561198144272097,LW,3,3,1.82,11,14,7,7,0,2,3,150,111.5,0,0,,,,,,,,900,401.5,0,8,6,1,1,2,1
M7-G3,BCL,JB,76561198288926809,RD,1,0,0.61,3,14,6,5,0,1,2,95,51.9,0,0,,,,,,,,900,136,0,14,0,0,1,2,0
M7-G3,PKN,BOESER,76561199088950776,C,2,2,0.80,4,7,3,5,0,3,1,95,48.5,5,5,,,,,,,,900,228,0,1,5,0,3,0,1
M7-G3,PKN,dabz,76561198007427371,LD,1,3,0.18,4,11,4,2,0,1,2,88,63.8,0,0,,,,,,,,900,218.5,0,11,0,0,1,1,1
M11-G1,PKN,PrayForLeslie,76561198144272097,LW,0,0,0.36,1,13,2,10,1,4,4,127,80.5,0,0,,,,,,,,900,62,0,2,11,0,4,2,2
M11-G1,PKN,BOESER,76561199088950776,C,0,0,0.43,4,10,7,5,0,1,0,80,60.6,3,2,,,,,,,,900,52,0,6,3,0,1,0,0
M11-G1,PKN,DickiePecker,76561198141639667,LD,0,0,0.00,1,5,2,0,1,1,1,43,33.8,0,0,,,,,,,,900,29.5,1,5,0,0,1,1,0
M11-G1,PKN,dabz,76561198007427371,RD,0,0,0.12,0,16,6,1,0,1,1,63,35.8,0,0,,,,,,,,900,54.5,1,12,4,0,1,1,0
M11-G1,PKN,Foster,76561199191678078,G,0,0,,1,4,2,0,0,0,0,21,6.7,0,0,7,2,0.62,4,1,0,0,893.8,60,0,4,0,0,0,0,0
M11-G1,LL,mArCuS,76561199865143074,LW,2,0,0.68,5,11,10,13,0,4,2,182,106.5,0,0,,,,,,,,900,200.5,0,8,3,1,3,2,0
M11-G1,LL,Maatta,76561198957257992,RD,0,0,0.02,0,17,4,2,0,1,0,54,27.9,0,0,,,,,,,,900,43.5,0,14,3,0,1,0,0
M11-G1,LL,stinkyshawn,76561198068115505,C,0,2,0.40,2,10,3,3,0,0,0,70,29.9,2,3,,,,,,,,900,111,2,4,6,0,0,0,0
M11-G1,LL,milk,76561198084497364,G,0,0,,0,7,2,1,0,0,1,26,6.9,0,0,7,0,0.50,2,5,1,1,900,187.5,0,7,0,0,0,1,0
M11-G1,LL,bardownbart,76561198268552083,LD,0,2,0.14,0,24,7,5,0,1,4,97,50.3,0,0,,,,,,,,900,162,1,19,5,1,0,4,0
M11-G2,PKN,PrayForLeslie,76561198144272097,LW,2,0,2.20,8,27,6,11,1,6,7,293,210.2,0,0,,,,,,,,2279.1,279.5,0,11,16,1,5,7,0
M11-G2,PKN,BOESER,76561199088950776,C,0,2,2.37,10,25,6,8,0,5,3,213,144.7,6,6,,,,,,,,2279.1,194,2,13,12,1,4,2,1
M11-G2,PKN,DickiePecker,76561198141639667,LD,0,1,0.22,0,24,6,6,7,1,2,139,101.1,0,0,,,,,,,,2279.1,129.5,0,18,6,0,1,1,1
M11-G2,PKN,dabz,76561198007427371,RD,0,0,0.40,1,33,20,8,0,3,7,246,215.9,0,0,,,,,,,,2279.1,153,0,28,5,1,2,6,1
M11-G2,PKN,Foster,76561199191678078,G,0,1,,0,6,2,2,0,0,1,53,20.7,0,0,24,3,3.14,9,12,0,0,2279.1,255,0,6,0,0,0,1,0
M11-G2,LL,mArCuS,76561199865143074,LW,1,1,1.60,9,40,17,23,1,8,8,385,271.4,0,0,,,,,,,,2279.1,317.5,3,24,16,1,7,6,2
M11-G2,LL,Maatta,76561198957257992,RD,0,1,0.25,2,32,9,3,0,1,2,157,101,0,0,,,,,,,,2279.1,157,3,24,8,0,1,2,0
M11-G2,LL,stinkyshawn,76561198068115505,C,2,0,1.92,9,31,7,6,1,5,1,212,145.5,6,6,,,,,,,,2279.1,250.5,0,9,21,1,4,1,0
M11-G2,LL,milk,76561198084497364,G,0,1,,1,12,1,0,0,0,0,48,28,0,0,19,2,2.74,11,6,1,0,2279.1,230,0,12,0,0,0,0,0
M11-G2,LL,bardownbart,76561198268552083,LD,0,3,0.29,4,40,10,11,2,6,4,213,143.6,0,0,,,,,,,,2279.1,251,3,30,10,1,5,3,1
M11-G3,PKN,PrayForLeslie,76561198144272097,RD,0,1,0.39,4,18,7,8,0,2,3,114,69.3,0,0,,,,,,,,900,122.5,0,12,6,0,2,1,2
M11-G3,PKN,cb,76561198987362385,LW,0,1,0.98,4,10,1,2,2,0,2,65,38.4,0,0,,,,,,,,900,98,0,2,8,0,0,2,0
M11-G3,PKN,BOESER,76561199088950776,C,1,0,1.39,6,18,2,4,0,1,1,84,60.2,5,2,,,,,,,,900,148.5,0,7,11,0,1,0,1
M11-G3,PKN,DickiePecker,76561198141639667,LD,0,0,0.19,4,13,5,1,1,2,2,67,49.5,0,0,,,,,,,,900,66,0,11,2,1,1,1,1
M11-G3,PKN,Foster,76561199191678078,G,0,0,,0,5,2,1,0,0,2,30,13.5,0,0,9,3,0.94,2,4,0,0,900,72.5,0,5,0,0,0,2,0
M11-G3,LL,mArCuS,76561199865143074,LW,1,2,0.69,5,3,4,6,1,4,0,109,62.9,0,0,,,,,,,,900,155,1,0,3,1,3,0,0
M11-G3,LL,Maatta,76561198957257992,RD,0,0,0.00,0,16,4,4,0,1,2,86,47.9,0,0,,,,,,,,900,58,0,10,6,1,0,1,1
M11-G3,LL,stinkyshawn,76561198068115505,C,2,1,0.69,4,8,2,3,0,3,0,93,76.7,2,5,,,,,,,,900,190,0,4,4,0,3,0,0
M11-G3,LL,placentstrual,76561198243022268,LD,0,2,0.03,0,15,7,5,0,1,3,98,58.2,0,0,,,,,,,,900,127,0,12,3,1,0,3,0
M11-G3,LL,milk,76561198084497364,G,0,1,,0,4,0,0,0,1,0,27,11.7,0,0,18,1,2.39,10,7,1,0,900,210,0,4,0,1,0,0,0
M12-G1,TOR,JohnPuck,76561198038209028,LW,0,2,0.52,2,7,1,3,0,2,1,52,22.1,0,0,,,,,,,,900,89,0,2,5,1,1,1,0
M12-G1,TOR,grab,76561198180293369,C,2,0,0.35,4,14,6,6,0,2,3,166,152.1,3,2,,,,,,,,900,214.5,1,8,6,0,2,3,0
M12-G1,TOR,Bingus,76561198170165423,LD,0,1,0.03,0,7,4,4,0,1,2,33,14.1,0,0,,,,,,,,900,70.5,1,7,0,0,1,2,0
M12-G1,SEA,kolt,76561199699721546,C,0,0,0.06,0,8,7,5,0,5,2,151,105.5,2,3,,,,,,,,900,27,1,3,5,0,5,0,2
M12-G1,TOR,Danky,76561199659216812,RD,0,1,0.69,2,15,8,4,0,1,5,112,69.6,0,0,,,,,,,,900,127,1,13,2,1,0,5,0
M12-G1,TOR,ghost,76561199046702548,G,0,0,,0,3,1,0,0,1,0,8,5.3,0,0,3,0,0.36,3,0,1,1,900,137.5,0,3,0,1,0,0,0
M12-G1,SEA,ronin,76561198162726240,RD,0,0,0.07,1,16,5,4,0,4,4,123,95,0,0,,,,,,,,900,64,0,9,7,0,4,4,0
M12-G1,SEA,ritch,76561199237527332,LD,0,0,0.03,1,13,2,2,0,1,1,63,37.6,0,0,,,,,,,,900,49,1,6,7,0,1,0,1
M12-G1,SEA,TheGreatMaybe,76561198365208664,LW,0,0,0.31,1,8,0,5,3,1,0,83,52.2,0,0,,,,,,,,900,32.5,0,4,4,0,1,0,0
M12-G1,SEA,yune,76561199524714015,G,0,0,,0,1,0,0,0,0,0,9,0.2,0,0,8,2,1.36,4,2,0,0,900,62.5,0,1,0,0,0,0,0
M12-G2,TOR,JohnPuck,76561198038209028,LW,1,1,0.48,3,9,1,5,1,0,2,75,57.8,0,0,,,,,,,,1163,156,0,4,5,0,0,0,2
M12-G2,TOR,grab,76561198180293369,C,1,1,2.47,9,18,4,6,0,2,4,144,97.5,5,5,,,,,,,,1142,220,1,13,5,1,1,4,0
M12-G2,TOR,Bingus,76561198170165423,LD,1,0,0.26,3,15,2,1,0,1,2,72,49.7,0,0,,,,,,,,1163,135.5,1,14,1,0,1,2,0
M12-G2,SEA,kolt,76561199699721546,C,2,2,0.88,2,24,7,7,1,3,0,177,115.5,5,5,,,,,,,,1163,271.5,2,11,12,0,3,0,0
M12-G2,TOR,Danky,76561199659216812,RD,0,3,0.21,0,13,5,4,1,3,5,105,66.1,0,0,,,,,,,,1163,156.5,0,12,1,1,2,4,1
M12-G2,TOR,ghost,76561199046702548,G,0,1,,0,5,0,0,0,0,2,17,8.5,0,0,8,4,1.64,3,1,0,0,1163,82.5,0,5,0,0,0,2,0
M12-G2,SEA,ronin,76561198162726240,RD,0,2,0.35,0,15,7,5,1,2,1,165,115.4,0,0,,,,,,,,1163,114.5,1,4,11,1,1,0,1
M12-G2,SEA,ritch,76561199237527332,LD,0,2,0.56,1,20,0,3,1,5,2,88,54.3,0,0,,,,,,,,1163,115.5,1,10,10,2,3,2,0
M12-G2,SEA,TheGreatMaybe,76561198365208664,LW,2,2,1.15,5,22,6,9,4,5,3,191,112,0,0,,,,,,,,1163,292.5,0,5,17,0,5,2,1
M12-G2,SEA,yune,76561199524714015,G,0,0,,0,2,1,0,0,0,0,13,5.6,0,0,15,3,2.94,4,8,1,0,1163,125,0,2,0,0,0,0,0
M12-G3,TOR,JohnPuck,76561198038209028,LW,0,2,0.13,2,9,1,4,1,2,4,45,32.8,0,0,,,,,,,,900,120,0,3,6,0,2,3,1
M12-G3,TOR,grab,76561198180293369,C,2,0,1.45,4,9,3,10,0,3,2,164,146.8,3,2,,,,,,,,900,185.5,0,5,4,0,3,1,1
M12-G3,TOR,Bingus,76561198170165423,LD,0,1,0.05,0,13,3,4,0,0,3,54,25.4,0,0,,,,,,,,900,97,1,7,6,0,0,2,1
M12-G3,SEA,kolt,76561199699721546,C,0,0,0.94,3,14,6,3,1,7,3,141,96.2,2,3,,,,,,,,900,54,1,11,3,1,6,3,0
M12-G3,TOR,Danky,76561199659216812,RD,0,0,0.00,0,18,9,2,0,7,2,92,57.5,0,0,,,,,,,,900,51,3,16,2,1,6,2,0
M12-G3,TOR,QUICK,76561198018657100,G,0,0,,0,0,0,0,0,0,0,7,1.7,0,0,5,0,1.26,5,0,1,1,900,150,0,0,0,0,0,0,0
M12-G3,SEA,ronin,76561198162726240,RD,0,0,0.05,0,12,4,4,0,2,4,93,66,0,0,,,,,,,,900,58,0,11,1,1,1,4,0
M12-G3,SEA,ritch,76561199237527332,LD,0,0,0.36,1,12,6,3,1,1,3,88,54.1,0,0,,,,,,,,900,69,1,9,3,1,0,3,0
M12-G3,SEA,TheGreatMaybe,76561198365208664,LW,0,0,0.09,1,13,6,6,0,1,2,109,72.1,0,0,,,,,,,,900,59.5,0,6,7,0,1,1,1
M12-G3,SEA,yune,76561199524714015,G,0,0,,0,2,0,0,0,0,0,17,5,0,0,6,2,1.16,1,3,0,0,900,45,0,2,0,0,0,0,0
M8-G1,NK,grintly,76561198799789109,G,0,1,,0,4,0,0,0,0,1,24,4.6,0,0,15,4,2.54,4,7,0,0,1714.3,150,0,4,0,0,0,1,0
M8-G1,NK,pretty,76561198099463628,LD,0,2,0.84,2,16,12,12,0,5,1,205,127.4,0,0,,,,,,,,1714.3,121.5,1,12,4,1,4,1,0
M8-G1,SEA,kolt,76561199699721546,C,1,3,1.00,3,28,5,5,5,6,1,204,134.7,8,4,,,,,,,,1714.3,245,1,16,11,0,6,0,1
M8-G1,NK,ScottStevens,76561198046087380,RD,0,1,0.99,2,28,7,4,2,5,8,145,93.4,0,0,,,,,,,,1714.3,166,1,22,6,5,0,6,2
M8-G1,NK,Poro,76561198072423953,LW,0,2,0.68,4,14,3,5,0,1,0,98,54,0,0,,,,,,,,1714.3,118,0,6,8,0,1,0,0
M8-G1,NK,nick,76561199075874498,C,3,0,2.06,8,17,7,6,3,7,2,243,192.5,4,8,,,,,,,,1714.3,278,0,13,4,4,3,2,0
M8-G1,SEA,ronin,76561198162726240,RD,0,3,0.38,2,27,8,9,0,2,7,199,142.2,0,0,,,,,,,,1714.3,232,1,13,14,0,2,3,4
M8-G1,SEA,ritch,76561199237527332,LD,0,1,0.26,2,28,8,9,1,0,2,125,92.9,0,0,,,,,,,,1714.3,144.5,0,21,7,0,0,2,0
M8-G1,SEA,TheGreatMaybe,76561198365208664,LW,3,1,1.92,8,30,9,15,4,4,7,317,217.5,0,0,,,,,,,,1714.3,406.5,0,12,18,2,2,2,5
M8-G1,SEA,ThrockMorton,76561198928599928,G,0,0,,0,1,0,0,0,0,1,22,8,0,0,16,3,3.35,8,5,1,0,1714.3,132.5,0,1,0,0,0,1,0
M8-G2,NK,Figgy,76561198084156245,C,3,0,0.78,3,10,1,1,0,0,2,81,45.1,3,3,,,,,,,,900,257,1,8,2,0,0,2,0
M8-G2,NK,grintly,76561198799789109,G,0,0,,0,6,1,0,0,0,1,16,3.7,0,0,6,0,1.34,4,2,1,1,900,175,0,6,0,0,0,1,0
M8-G2,NK,pretty,76561198099463628,LD,0,2,0.04,0,11,5,4,0,5,3,99,65.1,0,0,,,,,,,,900,104,2,8,3,0,5,2,1
M8-G2,SEA,kolt,76561199699721546,C,0,0,0.62,1,12,1,6,2,4,4,162,109.5,3,3,,,,,,,,900,57,0,3,9,1,3,4,0
M8-G2,NK,ScottStevens,76561198046087380,RD,0,1,0.06,0,10,5,2,0,1,0,63,45.9,0,0,,,,,,,,900,67,2,9,1,0,1,0,0
M8-G2,NK,Poro,76561198072423953,RW,0,1,0.17,0,13,2,3,0,3,2,69,50.7,0,0,,,,,,,,900,67.5,0,8,5,2,1,2,0
M8-G2,SEA,ronin,76561198162726240,RD,0,0,0.31,0,15,5,2,0,0,0,124,82.7,0,0,,,,,,,,900,49.5,1,11,4,0,0,0,0
M8-G2,SEA,ritch,76561199237527332,LD,0,0,0.42,2,17,3,6,1,2,4,85,51.1,0,0,,,,,,,,900,94,2,11,6,0,2,2,2
M8-G2,SEA,TheGreatMaybe,76561198365208664,LW,0,0,0.88,3,17,4,6,3,2,1,133,95.1,0,0,,,,,,,,900,72.5,0,4,13,0,2,1,0
M8-G2,SEA,ThrockMorton,76561198928599928,G,0,0,,0,3,1,1,0,0,0,5,0.4,0,0,3,3,0.72,0,0,0,0,900,7.5,0,3,0,0,0,0,0
M8-G3,NK,Figgy,76561198084156245,C,0,0,0.87,3,10,4,7,2,5,2,113,71.7,5,2,,,,,,,,900,46,0,3,7,0,5,2,0
M8-G3,NK,grintly,76561198799789109,G,0,0,,0,4,2,1,0,0,0,15,2.2,0,0,11,4,2.29,2,5,0,0,900,80,0,4,0,0,0,0,0
M8-G3,NK,pretty,76561198099463628,LD,0,0,0.23,1,14,4,2,2,2,3,92,57.7,0,0,,,,,,,,900,63.5,0,6,8,0,2,2,1
M8-G3,SEA,silly,76561198353224230,LD,0,0,0.01,0,20,7,1,0,2,2,66,50,0,0,,,,,,,,900,73,2,17,3,0,2,2,0
M8-G3,SEA,kolt,76561199699721546,C,2,2,0.76,4,15,5,6,4,2,2,160,109,2,5,,,,,,,,900,273.5,0,4,9,0,2,2,0
